Order_ID	Order_Priority	Order_Quantity	Sales	Ship_Mode	Profit	Customer_Name	Region	Customer_Segment	Product_Category	Product_Sub-Category	Product_Name	Product_Container
21892	High	6	34.88	Regular Air	-18.34	Justin Knight	West	Corporate	Office Supplies	Binders and Binder Accessories	Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue	Small Box
23907	Not Specified	7	384.2	Regular Air	-164.46	Julie Creighton	West	Corporate	Technology	Telephones and Communication	6190	Small Box
24132	Low	4	31.01	Regular Air	-4.49	Justin Knight	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones DublLock® D-Ring Binders	Small Box
24132	Low	46	331.83	Regular Air	-101.25	Justin Knight	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones Hanging View Binder, White, 1"	Small Box
24132	Low	22	446.46	Regular Air	-1.88	Justin Knight	West	Corporate	Technology	Computer Peripherals	Fellowes Basic 104-Key Keyboard, Platinum	Small Box
24132	Low	31	1252.89	Regular Air	339.75	Justin Knight	West	Corporate	Office Supplies	Binders and Binder Accessories	Ibico Recycled Linen-Style Covers	Small Box
24132	Low	12	47.79	Regular Air	-57.75	Justin Knight	West	Corporate	Office Supplies	Binders and Binder Accessories	Self-Adhesive Ring Binder Labels	Small Box
24132	Low	3	63.84	Regular Air	-47.97	Justin Knight	West	Corporate	Office Supplies	Storage & Organization	Tenex File Box, Personal Filing Tote with Lid, Black	Small Box
24576	Not Specified	10	152.84	Regular Air	38.02	Luke Weiss	West	Corporate	Furniture	Office Furnishings	DAX Clear Channel Poster Frame	Small Box
28068	Low	23	631.99	Regular Air	-43.96	Julie Creighton	West	Corporate	Technology	Computer Peripherals	Belkin MediaBoard 104- Keyboard	Small Box
34816	Not Specified	29	1158.45	Regular Air	267.16	Sally Knutson	West	Corporate	Office Supplies	Appliances	Fellowes 8 Outlet Superior Workstation Surge Protector	Small Box
34816	Not Specified	43	2568.71	Regular Air	590.77	Sally Knutson	West	Corporate	Office Supplies	Envelopes	Tyvek Interoffice Envelopes, 9 1/2" x 12 1/2", 100/Box	Small Box
37315	Low	43	170.81	Regular Air	-133.68	Luke Weiss	West	Corporate	Office Supplies	Paper	Xerox 1971	Small Box
37925	Medium	31	1784.048	Regular Air	394.45	Luke Weiss	West	Corporate	Technology	Telephones and Communication	StarTAC 7760	Small Box
38021	Medium	46	1482.01	Regular Air	709.33	Rob Haberlin	West	Corporate	Office Supplies	Binders and Binder Accessories	Premier Elliptical Ring Binder, Black	Small Box
38336	Critical	14	91.75	Regular Air	2.82	Julie Creighton	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones DublLock® D-Ring Binders	Small Box
38336	Critical	31	346.57	Regular Air	-116.45	Julie Creighton	West	Corporate	Technology	Computer Peripherals	Micro Innovations 104 Keyboard	Small Box
39783	Not Specified	19	82.43	Regular Air	-94.76	Sally Knutson	West	Corporate	Office Supplies	Appliances	Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac	Small Box
39783	Not Specified	31	295.97	Regular Air	5.02	Sally Knutson	West	Corporate	Office Supplies	Binders and Binder Accessories	GBC Standard Plastic Binding Systems Combs	Small Box
39783	Not Specified	29	94.5	Regular Air	39.90	Sally Knutson	West	Corporate	Office Supplies	Labels	Avery 520	Small Box
44256	Low	17	114.28	Regular Air	-38.72	Sally Knutson	West	Corporate	Office Supplies	Paper	Xerox 226	Small Box
47367	Medium	7	27.99	Regular Air	-0.17	Rob Haberlin	West	Corporate	Office Supplies	Binders and Binder Accessories	Durable Pressboard Binders	Small Box
47367	Medium	6	21.07	Regular Air	2.28	Rob Haberlin	West	Corporate	Office Supplies	Labels	Avery 52	Small Box
47750	Low	37	102.46	Regular Air	36.64	Sally Knutson	West	Corporate	Office Supplies	Labels	Avery 492	Small Box
48388	High	3	21.64	Regular Air	-13.33	Marina Lichtenstein	West	Corporate	Office Supplies	Binders and Binder Accessories	Binder Posts	Small Box
51879	Not Specified	26	1382.31	Regular Air	372.26	Monica Federle	West	Corporate	Furniture	Office Furnishings	Howard Miller 11-1/2" Diameter Ridgewood Wall Clock	Small Box
51879	Not Specified	46	991.36	Regular Air	212.06	Monica Federle	West	Corporate	Office Supplies	Paper	Southworth 25% Cotton Premium Laser Paper and Envelopes	Small Box
53572	Medium	17	184.09	Regular Air	4.79	Marina Lichtenstein	West	Corporate	Office Supplies	Envelopes	#10 Self-Seal White Envelopes	Small Box
54119	Medium	4	127.56	Regular Air	-41.75	Monica Federle	West	Corporate	Office Supplies	Storage & Organization	Acco Perma® 2700 Stacking Storage Drawers	Small Box
9892	Medium	50	1406.64	Regular Air	424.36	Kelly Williams	West	Corporate	Office Supplies	Envelopes	Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White	Small Box
10048	Not Specified	46	3197.45	Regular Air	97.16	Sonia Sunley	West	Corporate	Technology	Computer Peripherals	Keytronic 105-Key Spanish Keyboard	Small Box
10432	Low	13	2323.36	Regular Air	220.39	Sonia Sunley	West	Corporate	Technology	Computer Peripherals	Motorola SB4200 Cable Modem	Small Box
13158	Critical	26	187.16	Regular Air	29.33	Kelly Williams	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones DublLock® D-Ring Binders	Small Box
14375	Medium	7	44.05	Regular Air	-21.77	Rick Duston	West	Corporate	Office Supplies	Paper	Xerox 1978	Small Box
16230	Low	2	13.3	Regular Air	-7.86	Sonia Sunley	West	Corporate	Office Supplies	Labels	Self-Adhesive Address Labels for Typewriters by Universal	Small Box
16230	Low	15	687.52	Regular Air	223.76	Sonia Sunley	West	Corporate	Office Supplies	Paper	Xerox 1891	Small Box
16230	Low	40	4538.66	Regular Air	506.86	Sonia Sunley	West	Corporate	Office Supplies	Storage & Organization	Fellowes Recycled Storage Drawers	Small Box
21856	Not Specified	47	168.55	Regular Air	71.77	Sonia Sunley	West	Corporate	Office Supplies	Labels	Avery 487	Small Box
22119	Low	20	939.39	Regular Air	-122.77	Stewart Carmichael	West	Corporate	Office Supplies	Appliances	Eureka Hand Vacuum, Bagless	Small Box
22534	Medium	3	279.33	Regular Air	-44.18	Kelly Williams	West	Corporate	Office Supplies	Envelopes	Airmail Envelopes	Small Box
24070	High	36	170.42	Regular Air	-98.31	Sonia Sunley	West	Corporate	Office Supplies	Binders and Binder Accessories	Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue	Small Box
27174	Critical	17	477.5045	Regular Air	-245.56	Alex Avila	West	Corporate	Technology	Telephones and Communication	Accessory27	Small Box
33600	Low	42	187.28	Regular Air	-94.36	Sonia Sunley	West	Corporate	Office Supplies	Paper	Xerox 1962	Small Box
35364	Critical	16	72.08	Regular Air	-54.75	Lisa DeCherney	West	Corporate	Office Supplies	Paper	Xerox 199	Small Box
35364	Critical	8	1265.293	Regular Air	-554.44	Lisa DeCherney	West	Corporate	Technology	Telephones and Communication	T28 WORLD	Small Box
38272	Critical	39	71.04	Regular Air	-20.65	Sarah Foster	West	Corporate	Office Supplies	Binders and Binder Accessories	Staples® General Use 3-Ring Binders	Small Box
45763	High	25	67.45	Regular Air	24.28	Lisa DeCherney	West	Corporate	Office Supplies	Labels	Avery 494	Small Box
50310	Medium	22	482.37	Regular Air	34.03	Sarah Foster	West	Corporate	Technology	Computer Peripherals	Fellowes Basic 104-Key Keyboard, Platinum	Small Box
51648	Low	45	2354.8	Regular Air	332.97	Roy Skaria	West	Corporate	Technology	Computer Peripherals	Zoom V.92 USB External Faxmodem	Small Box
53216	High	36	228.01	Regular Air	-185.54	Roy Skaria	West	Corporate	Office Supplies	Paper	Xerox 227	Small Box
55777	Not Specified	6	323.53	Regular Air	136.32	Roy Skaria	West	Corporate	Furniture	Office Furnishings	Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock	Small Box
56640	High	2	29.31	Regular Air	-12.78	Anthony O'Donnell	West	Corporate	Office Supplies	Paper	Personal Creations™ Ink Jet Cards and Labels	Small Box
56640	High	11	80.26	Regular Air	-22.55	Anthony O'Donnell	West	Corporate	Office Supplies	Paper	Xerox 1923	Small Box
322	Critical	20	2634.8555	Regular Air	257.76	Giulietta Weimer	West	Corporate	Technology	Telephones and Communication	I888 World Phone	Small Box
322	Critical	46	281	Regular Air	-291.59	Giulietta Weimer	West	Corporate	Office Supplies	Paper	Xerox 1997	Small Box
1221	Not Specified	1	14.68	Regular Air	-13.78	Lela Donovan	West	Corporate	Office Supplies	Binders and Binder Accessories	Avery Printable Repositionable Plastic Tabs	Small Box
1221	Not Specified	11	10145.14	Regular Air	3724.57	Lela Donovan	West	Corporate	Office Supplies	Binders and Binder Accessories	GBC DocuBind TL300 Electric Binding System	Small Box
1221	Not Specified	16	68.45	Regular Air	-57.88	Lela Donovan	West	Corporate	Office Supplies	Binders and Binder Accessories	Storex DuraTech Recycled Plastic Frosted Binders	Small Box
1445	Medium	3	1326.09	Regular Air	-20.55	Shahid Shariari	West	Corporate	Office Supplies	Binders and Binder Accessories	GBC DocuBind 200 Manual Binding Machine	Small Box
4067	High	16	118.38	Regular Air	-42.46	Shahid Shariari	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones Hanging View Binder, White, 1"	Small Box
4261	Critical	33	195.98	Regular Air	-71.47	Lela Donovan	West	Corporate	Office Supplies	Paper	Xerox 1947	Small Box
4261	Critical	48	274.38	Regular Air	-94.82	Lela Donovan	West	Corporate	Office Supplies	Paper	Xerox 1950	Small Box
4864	Low	16	4901.99	Regular Air	1724.68	Ralph Kennedy	West	Corporate	Office Supplies	Binders and Binder Accessories	GBC ProClick™ 150 Presentation Binding System	Small Box
4996	Medium	30	4305.79	Regular Air	1020.32	Rob Dowd	West	Corporate	Office Supplies	Storage & Organization	Letter Size Cart	Small Box
6144	Critical	24	67.35	Regular Air	22.63	Ralph Kennedy	West	Corporate	Office Supplies	Labels	Avery 492	Small Box
7169	Medium	22	446.72	Regular Air	-39.00	Lela Donovan	West	Corporate	Furniture	Office Furnishings	Career Cubicle Clock, 8 1/4", Black	Small Box
7169	Medium	30	1580.6005	Regular Air	303.53	Lela Donovan	West	Corporate	Technology	Telephones and Communication	V8162	Small Box
7427	Not Specified	47	16002.29	Regular Air	4604.79	Ricardo Emerson	West	Corporate	Office Supplies	Appliances	Hoover WindTunnel™ Plus Canister Vacuum	Small Box
7427	Not Specified	9	182.26	Regular Air	60.61	Ricardo Emerson	West	Corporate	Office Supplies	Binders and Binder Accessories	Flexible Leather- Look Classic Collection Ring Binder	Small Box
8992	High	14	2145.6975	Regular Air	-176.79	Shahid Shariari	West	Corporate	Technology	Telephones and Communication	688	Small Box
8992	High	18	1341.963	Regular Air	180.78	Shahid Shariari	West	Corporate	Technology	Telephones and Communication	6340	Small Box
10306	Low	20	310.31	Regular Air	51.50	Lela Donovan	West	Corporate	Furniture	Office Furnishings	DAX Clear Channel Poster Frame	Small Box
10470	Critical	35	246.98	Regular Air	-94.78	Khloe Miller	West	Corporate	Furniture	Office Furnishings	Eldon® Expressions™ Wood Desk Accessories, Oak	Small Box
11392	Low	28	128.69	Regular Air	28.29	Sarah Bern	West	Corporate	Office Supplies	Binders and Binder Accessories	Presstex Flexible Ring Binders	Small Box
14240	High	24	68.88	Regular Air	1.31	Ralph Kennedy	West	Corporate	Office Supplies	Binders and Binder Accessories	Acco Suede Grain Vinyl Round Ring Binder	Small Box
14471	Not Specified	42	286.73	Regular Air	-141.51	Ralph Kennedy	West	Corporate	Office Supplies	Paper	Xerox 220	Small Box
17344	Critical	40	2405.4575	Regular Air	571.54	Rob Dowd	West	Corporate	Technology	Telephones and Communication	5190	Small Box
17507	Medium	27	399.76	Regular Air	48.13	Lela Donovan	West	Corporate	Office Supplies	Appliances	Acco 6 Outlet Guardian Premium Surge Suppressor	Small Box
18179	Not Specified	24	73.37	Regular Air	16.10	Liz Price	West	Corporate	Office Supplies	Labels	Avery 481	Small Box
19044	Low	29	271.33	Regular Air	-191.09	Rob Dowd	West	Corporate	Office Supplies	Storage & Organization	Filing/Storage Totes and Swivel Casters	Small Box
20676	Low	22	43.97	Regular Air	-9.05	Shahid Shariari	West	Corporate	Office Supplies	Binders and Binder Accessories	Staples® General Use 3-Ring Binders	Small Box
20960	Low	19	195.96	Regular Air	-104.82	Giulietta Weimer	West	Corporate	Technology	Computer Peripherals	Micro Innovations 104 Keyboard	Small Box
21350	Medium	30	278.94	Regular Air	-143.70	Ralph Kennedy	West	Corporate	Office Supplies	Paper	Southworth 25% Cotton Linen-Finish Paper & Envelopes	Small Box
23207	Critical	11	336.91	Regular Air	42.50	Ralph Kennedy	West	Corporate	Office Supplies	Paper	Xerox 1979	Small Box
26368	Medium	25	1809.0125	Regular Air	795.05	Shahid Shariari	West	Corporate	Technology	Telephones and Communication	Accessory12	Small Box
28225	Critical	9	206.04	Regular Air	-49.81	Khloe Miller	West	Corporate	Furniture	Office Furnishings	Career Cubicle Clock, 8 1/4", Black	Small Box
28898	Low	44	246	Regular Air	-207.36	Mark Cousins	West	Corporate	Office Supplies	Paper	Xerox 196	Small Box
29185	High	8	468.49	Regular Air	-6.37	Rob Dowd	West	Corporate	Office Supplies	Appliances	Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit	Small Box
29986	Critical	40	1477.39	Regular Air	641.40	Rob Dowd	West	Corporate	Office Supplies	Binders and Binder Accessories	Vinyl Sectional Post Binders	Small Box
30149	Medium	8	16.47	Regular Air	-6.82	Mark Cousins	West	Corporate	Office Supplies	Binders and Binder Accessories	Round Ring Binders	Small Box
30149	Medium	50	690.97	Regular Air	-16.94	Mark Cousins	West	Corporate	Furniture	Office Furnishings	9-3/4 Diameter Round Wall Clock	Small Box
32611	Medium	16	33.76	Regular Air	-7.15	Neil Knudson	West	Corporate	Office Supplies	Binders and Binder Accessories	Economy Binders	Small Box
32611	Medium	15	81.66	Regular Air	-31.99	Neil Knudson	West	Corporate	Office Supplies	Paper	Xerox 1989	Small Box
32901	Critical	13	49.74	Regular Air	17.70	Neil Knudson	West	Corporate	Office Supplies	Labels	Avery 496	Small Box
33732	Not Specified	33	332.95	Regular Air	-28.16	Heather Jas	West	Corporate	Furniture	Office Furnishings	Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak	Small Box
34852	Low	26	53.93	Regular Air	-10.95	Rob Dowd	West	Corporate	Office Supplies	Binders and Binder Accessories	Round Ring Binders	Small Box
36480	Medium	44	1190.8	Regular Air	502.49	Lela Donovan	West	Corporate	Office Supplies	Binders and Binder Accessories	Lock-Up Easel 'Spel-Binder'	Small Box
36803	Not Specified	42	121.65	Regular Air	30.76	Ralph Kennedy	West	Corporate	Office Supplies	Labels	Avery 514	Small Box
36803	Not Specified	2	103.105	Regular Air	-316.32	Ralph Kennedy	West	Corporate	Technology	Telephones and Communication	V8160	Small Box
36805	Medium	7	263.8	Regular Air	165.33	Shahid Shariari	West	Corporate	Furniture	Office Furnishings	Hand-Finished Solid Wood Document Frame	Small Box
37729	Not Specified	48	447.89	Regular Air	-26.78	Giulietta Weimer	West	Corporate	Office Supplies	Binders and Binder Accessories	Avery Printable Repositionable Plastic Tabs	Small Box
40164	Not Specified	8	184.07	Regular Air	75.63	Chuck Clark	West	Corporate	Furniture	Office Furnishings	Seth Thomas 12" Clock w/ Goldtone Case	Small Box
40608	Not Specified	29	573.97	Regular Air	55.82	Bill Eplett	West	Corporate	Office Supplies	Paper	Xerox 1939	Small Box
40608	Not Specified	39	223.79	Regular Air	-89.88	Bill Eplett	West	Corporate	Office Supplies	Paper	Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)	Small Box
40801	Not Specified	20	129.16	Regular Air	-56.15	Sarah Bern	West	Corporate	Office Supplies	Paper	Xerox 1894	Small Box
40965	Medium	29	843.55	Regular Air	168.76	Mark Cousins	West	Corporate	Office Supplies	Paper	Xerox 1979	Small Box
42112	Not Specified	16	2744.361	Regular Air	201.03	Bill Eplett	West	Corporate	Technology	Telephones and Communication	T28 WORLD	Small Box
42342	Not Specified	25	318.14	Regular Air	49.67	Bill Eplett	West	Corporate	Office Supplies	Paper	Xerox 1907	Small Box
45155	Low	44	181.61	Regular Air	-150.26	Ralph Kennedy	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	ACCOHIDE® Binder by Acco	Small Box
48452	High	19	1781.11	Regular Air	51.44	Giulietta Weimer	Atlantic	Corporate	Technology	Computer Peripherals	U.S. Robotics 56K Internet Call Modem	Small Box
48452	High	44	185.32	Regular Air	-192.56	Giulietta Weimer	Atlantic	Corporate	Furniture	Office Furnishings	Eldon® Image Series Desk Accessories, Burgundy	Small Box
48452	High	15	73.41	Regular Air	-44.79	Giulietta Weimer	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue	Small Box
49223	Medium	24	238.25	Regular Air	-83.55	Chuck Clark	Atlantic	Corporate	Office Supplies	Storage & Organization	Staples File Caddy	Small Box
58407	High	29	1669.88	Regular Air	548.92	John Grady	Atlantic	Corporate	Office Supplies	Paper	Xerox 194	Small Box
58884	Low	29	87.68	Regular Air	23.14	Chuck Clark	Atlantic	Corporate	Office Supplies	Labels	Avery 474	Small Box
58913	Medium	23	144.55	Regular Air	-60.17	Sarah Bern	Atlantic	Corporate	Office Supplies	Paper	Eureka Recycled Copy Paper 8 1/2" x 11", Ream	Small Box
1699	Critical	40	430.88	Regular Air	39.00	Art Ferguson	Atlantic	Corporate	Office Supplies	Envelopes	#10 Self-Seal White Envelopes	Small Box
3361	Not Specified	49	213.71	Regular Air	-208.02	Michael Granlund	Atlantic	Corporate	Office Supplies	Paper	Xerox 1927	Small Box
5511	Critical	32	1829.387	Regular Air	482.45	Art Ferguson	Atlantic	Corporate	Technology	Telephones and Communication	StarTAC Series	Small Box
8007	Low	5	820.5645	Regular Air	-800.25	Maya Herman	Atlantic	Corporate	Technology	Telephones and Communication	StarTAC 8000	Small Box
9923	High	27	63.71	Regular Air	-96.03	Chad Sievert	Atlantic	Corporate	Furniture	Office Furnishings	Eldon® Wave Desk Accessories	Small Box
9925	Critical	17	86.47	Regular Air	-9.35	Chad Sievert	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones 1" Hanging DublLock® Ring Binders	Small Box
12228	Not Specified	30	5015.051	Regular Air	1090.43	Brad Norvell	Atlantic	Corporate	Technology	Telephones and Communication	2160i	Small Box
12355	Not Specified	45	168.66	Regular Air	-167.06	Ken Heidel	Atlantic	Corporate	Office Supplies	Appliances	Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk	Small Box
12389	Medium	34	2560.59	Regular Air	670.96	Michael Granlund	Atlantic	Corporate	Technology	Computer Peripherals	Logitech Cordless Navigator Duo	Small Box
12389	Medium	16	189.04	Regular Air	-74.77	Michael Granlund	Atlantic	Corporate	Office Supplies	Storage & Organization	SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h	Small Box
15878	High	36	275.06	Regular Air	-237.87	Mike Kennedy	Atlantic	Corporate	Office Supplies	Paper	Array® Parchment Paper, Assorted Colors	Small Box
16967	Low	5	397.55	Regular Air	-152.47	Brad Norvell	Atlantic	Corporate	Technology	Computer Peripherals	Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray	Small Box
16967	Low	34	676.26	Regular Air	181.98	Brad Norvell	Atlantic	Corporate	Office Supplies	Paper	Xerox Blank Computer Paper	Small Box
18432	High	42	451.32	Regular Air	1.16	Art Ferguson	Atlantic	Corporate	Furniture	Office Furnishings	Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry	Small Box
22053	Critical	32	563.08	Regular Air	112.97	Sean Wendt	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Poly Designer Cover & Back	Small Box
25347	Low	28	967.27	Regular Air	309.31	Theone Pippenger	Atlantic	Corporate	Office Supplies	Paper	Xerox 1906	Small Box
26304	Medium	43	7452.137	Regular Air	2028.36	Art Ferguson	Atlantic	Corporate	Technology	Telephones and Communication	3285	Small Box
31297	Low	39	679.95	Regular Air	-93.30	Mike Kennedy	West	Corporate	Office Supplies	Pens & Art Supplies	Model L Table or Wall-Mount Pencil Sharpener	Small Box
31297	Low	44	1579.56	Regular Air	699.64	Mike Kennedy	West	Corporate	Office Supplies	Paper	Staples Colored Bar Computer Paper	Small Box
31553	Critical	32	4906.85	Regular Air	1907.94	Sean Wendt	West	Corporate	Office Supplies	Envelopes	Multimedia Mailers	Small Box
33570	Not Specified	46	265.88	Regular Air	-90.90	Ken Heidel	West	Corporate	Office Supplies	Binders and Binder Accessories	Binder Posts	Small Box
33570	Not Specified	19	3093.864	Regular Air	286.40	Ken Heidel	West	Corporate	Technology	Telephones and Communication	i470	Small Box
36359	High	2	68.66	Regular Air	-29.60	Ken Heidel	West	Corporate	Office Supplies	Paper	IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case	Small Box
36901	Critical	30	201.09	Regular Air	-56.22	Dana Kaydos	West	Corporate	Office Supplies	Paper	Xerox 1923	Small Box
38625	Not Specified	12	72.82	Regular Air	5.03	Chad Sievert	West	Corporate	Office Supplies	Envelopes	Wausau Papers Astrobrights® Colored Envelopes	Small Box
44450	Critical	24	1326.51	Regular Air	58.17	Sean Wendt	West	Corporate	Technology	Telephones and Communication	StarTAC Analog	Small Box
45025	High	26	73.82	Regular Air	2.01	Mike Kennedy	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Avery Durable Binders	Small Box
45248	Medium	38	154.85	Regular Air	-136.55	Mark Cousins	Prarie	Corporate	Office Supplies	Appliances	Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk	Small Box
45248	Medium	32	4941.7725	Regular Air	704.89	Mark Cousins	Prarie	Corporate	Technology	Telephones and Communication	T28 WORLD	Small Box
45570	Critical	19	77.57	Regular Air	-67.49	Bart Watters	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Avery Poly Binder Pockets	Small Box
46885	Low	32	1997.13	Regular Air	720.45	Mike Kennedy	Prarie	Corporate	Furniture	Office Furnishings	Howard Miller 16" Diameter Gallery Wall Clock	Small Box
46948	Low	10	64.13	Regular Air	-28.97	Mike Kennedy	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones® Four-Pocket Poly Binders	Small Box
47267	Medium	24	492.71	Regular Air	67.01	Theone Pippenger	Prarie	Corporate	Office Supplies	Paper	Southworth 25% Cotton Premium Laser Paper and Envelopes	Small Box
48167	Critical	45	282.98	Regular Air	-237.47	Dana Kaydos	Prarie	Corporate	Office Supplies	Paper	Xerox 224	Small Box
48614	Critical	46	7965.9025	Regular Air	2311.96	Nathan Mautz	Prarie	Corporate	Technology	Telephones and Communication	T28 WORLD	Small Box
48931	Low	33	750.66	Regular Air	120.05	Charles Sheldon	Prarie	Corporate	Technology	Computer Peripherals	Fellowes Basic 104-Key Keyboard, Platinum	Small Box
48931	Low	8	254.32	Regular Air	-117.39	Charles Sheldon	Prarie	Corporate	Technology	Computer Peripherals	Logitech Internet Navigator Keyboard	Small Box
48931	Low	42	2149.37	Regular Air	217.87	Charles Sheldon	Prarie	Corporate	Furniture	Office Furnishings	Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock	Small Box
49763	Critical	8	49.04	Regular Air	9.29	Brad Norvell	Prarie	Corporate	Office Supplies	Envelopes	Staples Standard Envelopes	Small Box
51333	Not Specified	25	237.36	Regular Air	-117.86	Theone Pippenger	Prarie	Corporate	Office Supplies	Paper	Southworth 25% Cotton Linen-Finish Paper & Envelopes	Small Box
51365	High	35	195.23	Regular Air	-72.46	Theone Pippenger	Prarie	Corporate	Furniture	Office Furnishings	Eldon Wave Desk Accessories	Small Box
52225	Critical	33	1817.9	Regular Air	700.31	Dana Kaydos	Prarie	Corporate	Office Supplies	Paper	Xerox 1940	Small Box
52487	Critical	17	124.06	Regular Air	15.74	Nathan Mautz	Prarie	Corporate	Office Supplies	Envelopes	Staples #10 Colored Envelopes	Small Box
55749	Critical	42	364.8	Regular Air	149.45	Brad Norvell	Prarie	Corporate	Office Supplies	Envelopes	#10- 4 1/8" x 9 1/2" Recycled Envelopes	Small Box
56708	Not Specified	36	407.17	Regular Air	-12.82	Art Ferguson	Prarie	Corporate	Office Supplies	Envelopes	Peel & Seel® Recycled Catalog Envelopes, Brown	Small Box
58725	Not Specified	39	335.35	Regular Air	-134.97	Joel Jenkins	Prarie	Corporate	Office Supplies	Envelopes	#10- 4 1/8" x 9 1/2" Recycled Envelopes	Small Box
902	Not Specified	10	1925.83	Regular Air	359.83	Meg O'Connel	Prarie	Corporate	Office Supplies	Appliances	Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection	Small Box
2306	High	15	113.5	Regular Air	-46.35	Liz Thompson	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"	Small Box
4037	High	27	188.07	Regular Air	-101.85	Bruce Stewart	Prarie	Corporate	Office Supplies	Paper	Xerox 213	Small Box
5863	Medium	40	933.21	Regular Air	207.18	Guy Thornton	Prarie	Corporate	Furniture	Office Furnishings	Seth Thomas 12" Clock w/ Goldtone Case	Small Box
7364	High	15	260.39	Regular Air	-48.57	Mary Zewe	Prarie	Corporate	Office Supplies	Envelopes	Brown Kraft Recycled Envelopes	Small Box
8551	Critical	25	185.64	Regular Air	-69.87	Meg O'Connel	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"	Small Box
8551	Critical	34	225.98	Regular Air	-135.74	Meg O'Connel	Prarie	Corporate	Office Supplies	Paper	Xerox 213	Small Box
15142	Not Specified	21	330.22	Regular Air	-51.72	Meg O'Connel	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Recycled Premium Regency Composition Covers	Small Box
15872	Not Specified	23	188.53	Regular Air	-27.49	Helen Andreada	Prarie	Corporate	Office Supplies	Paper	1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2" X 11" Cards, 25 Env./Pack	Small Box
15872	Not Specified	19	718.41	Regular Air	23.94	Helen Andreada	Prarie	Corporate	Office Supplies	Paper	Xerox 1893	Small Box
24386	High	41	4256.51	Regular Air	1653.96	Bruce Stewart	Prarie	Corporate	Technology	Computer Peripherals	Gyration Ultra Cordless Optical Suite	Small Box
24386	High	12	503.08	Regular Air	-102.74	Bruce Stewart	Prarie	Corporate	Technology	Computer Peripherals	Targus USB Numeric Keypad	Small Box
25473	High	20	794.32	Regular Air	67.61	Mary Zewe	Prarie	Corporate	Office Supplies	Paper	Xerox 1893	Small Box
26691	Not Specified	37	270.43	Regular Air	-83.16	Liz Thompson	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	GBC VeloBinder Strips	Small Box
29927	High	19	257.97	Regular Air	33.18	Bruce Stewart	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	GBC Binding covers	Small Box
33250	Not Specified	40	7381.19	Regular Air	2998.88	Guy Thornton	Ontario	Corporate	Office Supplies	Appliances	Kensington 7 Outlet MasterPiece Power Center	Small Box
37862	Not Specified	27	1603.27	Regular Air	452.49	Guy Thornton	Ontario	Corporate	Office Supplies	Appliances	Belkin 8 Outlet SurgeMaster II Gold Surge Protector	Small Box
39015	Medium	11	74.02	Regular Air	-28.45	Lycoris Saunders	Ontario	Corporate	Office Supplies	Paper	Xerox 1994	Small Box
40962	Critical	28	1553.66	Regular Air	547.48	Mary Zewe	Ontario	Corporate	Office Supplies	Appliances	Belkin 5 Outlet SurgeMaster™ Power Centers	Small Box
40962	Critical	30	3276.9965	Regular Air	653.06	Mary Zewe	Ontario	Corporate	Technology	Telephones and Communication	M70	Small Box
